사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021061200100515,2021년 6월 12일 19시,토요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,기타불명,승용,남,53세,경상
2021061500100419,2021년 6월 15일 17시,화요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,여,50세,경상
2021062000100165,2021년 6월 20일 12시,일요일,서울특별시 강동구 강일동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,22세,상해없음
2021062500100586,2021년 6월 25일 19시,금요일,서울특별시 노원구 상계동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,39세,상해없음,승용,여,28세,경상
2021062600100292,2021년 6월 26일 13시,토요일,서울특별시 강동구 고덕동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,22세,경상
2021062600100373,2021년 6월 26일 16시,토요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,54세,경상
2.02106E+15,2021년 6월 27일 10시,일요일,서울특별시 강동구 강일동,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,47세,상해없음,승용,여,37세,경상
2021062800100323,2021년 6월 28일 14시,월요일,서울특별시 서초구 신원동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승합,남,58세,기타불명,화물,남,41세,중상
2021062900100035,2021년 6월 29일 06시,화요일,서울특별시 송파구 장지동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,건설기계,남,54세,상해없음,화물,남,58세,중상
2021063000100059,2021년 6월 30일 07시,수요일,서울특별시 송파구 장지동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,43세,중상
2021070800100393,2021년 7월 8일 16시,목요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,34세,경상
2021071500100329,2021년 7월 15일 14시,목요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,경상,승용,남,28세,상해없음
2021072100100169,2021년 7월 21일 10시,수요일,서울특별시 송파구 거여동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,32세,경상
2021072300100112,2021년 7월 23일 09시,금요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,40세,경상
2021072600100632,2021년 7월 26일 23시,월요일,서울특별시 서초구 원지동,경상사고,0,0,1,3,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,여,57세,부상신고,화물,남,47세,부상신고
2021072700100237,2021년 7월 27일 11시,화요일,서울특별시 중랑구 신내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 터널,건설기계,남,27세,상해없음,승용,남,27세,경상
2021072800100045,2021년 7월 28일 06시,수요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,승용,남,50세,경상
2021073000100237,2021년 7월 30일 12시,금요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,48세,경상
2021073100100048,2021년 7월 31일 05시,토요일,서울특별시 강서구 개화동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 터널,승용,남,25세,상해없음,승합,남,68세,경상
2021080200100295,2021년 8월 2일 14시,월요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,42세,상해없음,승용,여,36세,경상
2021080200100371,2021년 8월 2일 16시,월요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,여,34세,경상
2021080500100116,2021년 8월 5일 09시,목요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,여,66세,상해없음,승용,남,43세,경상
