사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021072500100265,2021년 7월 25일 16시,일요일,경상북도 영천시 청통면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,65세,상해없음,승용,남,61세,상해없음
2021072500100266,2021년 7월 25일 16시,일요일,경상북도 구미시 장천면,경상사고,0,0,6,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,33세,경상,승용,남,57세,상해없음
2021072600100056,2021년 7월 26일 07시,월요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,35세,경상
2021072700100018,2021년 7월 27일 03시,화요일,경상북도 의성군 단밀면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,사망,특수,남,69세,경상
2021072700100361,2021년 7월 27일 15시,화요일,경상북도 경산시 옥산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,특수,남,44세,경상
2021072800100510,2021년 7월 28일 19시,수요일,경상북도 상주시 내서면,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 교량,화물,남,56세,상해없음,승용,남,40세,경상
2021072900100188,2021년 7월 29일 11시,목요일,경상북도 구미시 옥성면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,60세,상해없음,승용,여,29세,경상
2021073000100015,2021년 7월 30일 04시,금요일,경상북도 영천시 화산면,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,경상,,,,
2021073000100417,2021년 7월 30일 17시,금요일,경상북도 상주시 화서면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,특수,남,56세,상해없음,화물,남,27세,중상
2021073000100524,2021년 7월 30일 20시,금요일,경상북도 구미시 도개면,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,중상,화물,남,49세,상해없음
2021073000100590,2021년 7월 30일 22시,금요일,경상북도 영천시 고경면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,화물,남,50세,상해없음
2021073100100147,2021년 7월 31일 11시,토요일,경상북도 경산시 남천면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,여,64세,경상
2021073100100285,2021년 7월 31일 14시,토요일,경상북도 군위군 효령면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,34세,상해없음,승용,여,27세,경상
2021080100100218,2021년 8월 1일 15시,일요일,경상북도 영천시 고경면,중상사고,0,2,4,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,경상,승용,남,33세,경상
2021080100100272,2021년 8월 1일 17시,일요일,경상북도 의성군 안계면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,여,62세,상해없음,승용,남,42세,경상
2021080200100006,2021년 8월 2일 00시,월요일,경상북도 경주시 신평동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,34세,경상
2021080400100013,2021년 8월 4일 01시,수요일,경상북도 구미시 옥성면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,33세,경상,특수,남,63세,상해없음
2021080500100122,2021년 8월 5일 09시,목요일,경상북도 안동시 일직면,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,25세,중상,,,,
2021080500100306,2021년 8월 5일 14시,목요일,경상북도 안동시 풍산읍,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,58세,경상
2021080600100214,2021년 8월 6일 12시,금요일,경상북도 영천시 청통면,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,중상,,,,
2021080600100484,2021년 8월 6일 18시,금요일,경상북도 상주시 함창읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,44세,경상
2021080600100564,2021년 8월 6일 20시,금요일,경상북도 상주시 공검면,경상사고,0,0,2,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,25세,경상
2021081100100231,2021년 8월 11일 13시,수요일,경상북도 상주시 공검면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,56세,경상
2021081100100258,2021년 8월 11일 14시,수요일,경상북도 칠곡군 동명면,사망사고,1,5,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,69세,상해없음,화물,남,79세,사망
2021081100100472,2021년 8월 11일 20시,수요일,경상북도 김천시 아포읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,경상,승용,남,38세,상해없음
2021081200100283,2021년 8월 12일 14시,목요일,경상북도 군위군 부계면,경상사고,0,0,1,0,차대차 - 추돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,42세,경상
2021081300100266,2021년 8월 13일 14시,금요일,경상북도 영천시 신기동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,49세,경상
2021081300100267,2021년 8월 13일 14시,금요일,경상북도 고령군 성산면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,보행자,남,55세,중상
2021081300100512,2021년 8월 13일 20시,금요일,경상북도 상주시 내서면,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,남,36세,중상
2021081400100278,2021년 8월 14일 15시,토요일,경상북도 군위군 군위읍,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,55세,부상신고,승용,여,47세,경상
2021081500100061,2021년 8월 15일 08시,일요일,경상북도 김천시 봉산면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,57세,경상
2021081500100237,2021년 8월 15일 15시,일요일,경상북도 영천시 금호읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,41세,상해없음,승용,여,66세,중상
2021081500100414,2021년 8월 15일 23시,일요일,경상북도 영주시 봉현면,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,남,43세,경상
2021081600100282,2021년 8월 16일 16시,월요일,경상북도 상주시 공검면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,50세,상해없음,승용,여,28세,경상
2021081600100354,2021년 8월 16일 18시,월요일,경상북도 군위군 부계면,경상사고,0,0,3,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,28세,경상
2021081600100456,2021년 8월 16일 22시,월요일,경상북도 상주시 이안면,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,기타불명,기타불명,미분류,기타불명
2021081800100022,2021년 8월 18일 05시,수요일,경상북도 성주군 선남면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,36세,상해없음,특수,남,53세,경상
2021081800100076,2021년 8월 18일 08시,수요일,경상북도 포항시 북구 기계면,경상사고,0,0,2,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승합,남,25세,상해없음,,,,
2021081900100255,2021년 8월 19일 13시,목요일,경상북도 구미시 도량동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,48세,상해없음,승용,남,39세,경상
