사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021111200100510,2021년 11월 12일 18시,금요일,대구광역시 동구 도동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,37세,상해없음,승용,여,50세,경상
2021111200100555,2021년 11월 12일 19시,금요일,대구광역시 달성군 현풍읍,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,59세,중상
2021111300100410,2021년 11월 13일 16시,토요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,여,33세,경상
2021111700100111,2021년 11월 17일 08시,수요일,대구광역시 동구 율하동,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,중상,승용,여,48세,상해없음
2021111700100422,2021년 11월 17일 16시,수요일,대구광역시 동구 부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,41세,경상
2021111700100597,2021년 11월 17일 19시,수요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,34세,상해없음,승용,남,49세,경상
2021112000100188,2021년 11월 20일 11시,토요일,대구광역시 수성구 시지동,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,경상,승합,남,49세,중상
2021112100100187,2021년 11월 21일 13시,일요일,대구광역시 북구 금호동,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,부상신고,승용,남,19세,상해없음
2021112100100403,2021년 11월 21일 19시,일요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,여,47세,경상
2021112600100185,2021년 11월 26일 09시,금요일,대구광역시 동구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,52세,상해없음,승용,남,47세,경상
